item,detection error rate %,total,false alarm,false alarm %,miss,miss %
WAR_3528_012000_012120.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_015360_015480.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_018480_018600.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_023100_023220.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_028920_029040.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_030600_030720.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_045720_045840.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_047940_048060.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_049920_050040.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_050400_050520.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_054960_055080.rttm,0.00,0.00,0.00,,0.00,
WAR_3528_056340_056460.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_002820_002940.rttm,93.82,9.22,1.79,19.41,6.86,74.40
WAR_4995_005100_005220.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_007080_007200.rttm,78.63,16.52,1.16,7.02,11.83,71.61
WAR_4995_007440_007560.rttm,52.51,22.87,1.84,8.05,10.17,44.47
WAR_4995_012660_012780.rttm,100.00,7.76,0.00,0.00,7.76,100.00
WAR_4995_017580_017700.rttm,100.00,1.01,0.00,0.00,1.01,100.00
WAR_4995_019500_019620.rttm,71.44,15.58,2.65,17.01,8.48,54.43
WAR_4995_020340_020460.rttm,72.58,9.19,1.59,17.30,5.08,55.28
WAR_4995_023160_023280.rttm,100.00,0.00,1.00,,0.00,
WAR_4995_026280_026400.rttm,90.78,2.17,0.40,18.43,1.57,72.35
WAR_4995_026700_026820.rttm,100.00,2.72,0.00,0.00,2.72,100.00
WAR_4995_027300_027420.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_029760_029880.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_032760_032880.rttm,0.00,0.00,0.00,,0.00,
WAR_4995_033120_033240.rttm,38.60,1.14,0.15,13.16,0.29,25.44
WAR_5613_007800_007920.rttm,100.00,54.06,0.00,0.00,54.06,100.00
WAR_5613_015240_015360.rttm,100.00,0.00,12.29,,0.00,
WAR_5613_017820_017940.rttm,95.59,23.83,0.01,0.04,22.77,95.55
WAR_5613_020040_020160.rttm,83.13,30.59,11.99,39.20,13.44,43.94
WAR_5613_028560_028680.rttm,93.48,47.05,8.00,17.00,35.98,76.47
WAR_5613_029700_029820.rttm,100.00,6.49,0.00,0.00,6.49,100.00
WAR_5613_030540_030660.rttm,77.39,49.58,8.77,17.69,29.60,59.70
WAR_5613_031980_032100.rttm,0.00,0.00,0.00,,0.00,
WAR_5613_033000_033120.rttm,107.98,37.45,9.87,26.36,30.57,81.63
WAR_5613_034620_034740.rttm,75.56,45.33,11.49,25.35,22.76,50.21
WAR_5613_038820_038940.rttm,87.15,41.23,4.01,9.73,31.92,77.42
WAR_5613_044400_044520.rttm,100.00,32.84,0.00,0.00,32.84,100.00
WAR_5613_053760_053880.rttm,89.60,31.93,2.96,9.27,25.65,80.33
WAR_5613_056520_056640.rttm,0.00,0.00,0.00,,0.00,
WAR_5613_057240_057360.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_003960_004080.rttm,92.28,9.72,0.51,5.25,8.46,87.04
WAR_5959_004920_005040.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_008520_008640.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_012240_012360.rttm,82.30,22.09,1.95,8.83,16.23,73.47
WAR_5959_012840_012960.rttm,75.68,52.58,3.97,7.55,35.82,68.12
WAR_5959_018300_018420.rttm,89.15,18.43,0.18,0.98,16.25,88.17
WAR_5959_021960_022080.rttm,134.86,3.27,1.14,34.86,3.27,100.00
WAR_5959_022920_023040.rttm,100.00,5.74,0.00,0.00,5.74,100.00
WAR_5959_025800_025920.rttm,100.00,9.86,0.00,0.00,9.86,100.00
WAR_5959_037560_037680.rttm,97.00,86.54,1.09,1.26,82.85,95.74
WAR_5959_039300_039420.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_041940_042060.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_042300_042420.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_051900_052020.rttm,0.00,0.00,0.00,,0.00,
WAR_5959_055800_055920.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_003180_003300.rttm,78.47,4.04,2.05,50.74,1.12,27.72
WAR_9398_005100_005220.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_006000_006120.rttm,31.48,41.17,5.09,12.36,7.87,19.12
WAR_9398_007680_007800.rttm,61.81,16.26,4.18,25.71,5.87,36.10
WAR_9398_009300_009420.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_011640_011760.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_012540_012660.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_013500_013620.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_018660_018780.rttm,50.97,105.12,4.28,4.07,49.30,46.90
WAR_9398_019500_019620.rttm,23.64,2.20,0.21,9.55,0.31,14.09
WAR_9398_022920_023040.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_026700_026820.rttm,0.00,0.00,0.00,,0.00,
WAR_9398_027600_027720.rttm,49.55,3.37,0.45,13.35,1.22,36.20
WAR_9398_033780_033900.rttm,100.00,0.00,2.97,,0.00,
WAR_9398_034140_034260.rttm,216.67,4.50,6.18,137.33,3.57,79.33
WAR_9427_004380_004500.rttm,86.15,15.81,4.67,29.54,8.95,56.61
WAR_9427_008940_009060.rttm,0.00,0.00,0.00,,0.00,
WAR_9427_009960_010080.rttm,0.00,0.00,0.00,,0.00,
WAR_9427_017880_018000.rttm,100.00,1.25,0.00,0.00,1.25,100.00
WAR_9427_018240_018360.rttm,88.40,13.96,5.72,40.97,6.62,47.42
WAR_9427_021000_021120.rttm,100.00,0.00,7.89,,0.00,
WAR_9427_022800_022920.rttm,37.25,104.18,3.55,3.41,35.26,33.85
WAR_9427_033300_033420.rttm,49.21,36.15,2.49,6.89,15.30,42.32
WAR_9427_043260_043380.rttm,110.44,6.61,1.36,20.57,5.94,89.86
WAR_9427_045000_045120.rttm,93.93,29.97,0.12,0.40,28.03,93.53
WAR_9427_045960_046080.rttm,100.00,31.79,0.00,0.00,31.79,100.00
WAR_9427_049320_049440.rttm,0.00,0.00,0.00,,0.00,
WAR_9427_053340_053460.rttm,100.00,35.55,0.00,0.00,35.55,100.00
WAR_9427_056040_056160.rttm,88.77,62.18,0.65,1.05,54.55,87.73
WAR_9427_056760_056880.rttm,100.00,14.55,0.00,0.00,14.55,100.00
WAR_9755_004140_004260.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_010980_011100.rttm,46.57,28.54,4.67,16.36,8.62,30.20
WAR_9755_013140_013260.rttm,79.27,1.93,0.35,18.13,1.18,61.14
WAR_9755_014640_014760.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_016680_016800.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_017160_017280.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_019020_019140.rttm,100.00,2.28,0.00,0.00,2.28,100.00
WAR_9755_026520_026640.rttm,0.00,0.00,0.00,,0.00,
WAR_9755_029400_029520.rttm,100.00,1.59,0.00,0.00,1.59,100.00
WAR_9755_031080_031200.rttm,81.91,21.01,2.82,13.42,14.39,68.49
WAR_9755_035280_035400.rttm,100.00,0.00,1.93,,0.00,
WAR_9755_036060_036180.rttm,100.00,0.00,3.28,,0.00,
WAR_9755_036900_037020.rttm,100.00,0.00,2.65,,0.00,
WAR_9755_038340_038460.rttm,100.00,0.00,1.87,,0.00,
WAR_9755_038880_039000.rttm,100.00,0.00,0.81,,0.00,
TOTAL,82.64,10852.89,1458.62,13.44,7509.81,69.20
