item,detection error rate %,total,false alarm,false alarm %,miss,miss %
C01_20170718_12840.rttm,100.00,0.00,1.70,,0.00,
C01_20170718_16440.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_20040.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_2040.rttm,6660100.00,0.00,6.66,6660000.00,0.00,100.00
C01_20170718_23640.rttm,100.00,0.00,6.41,,0.00,
C01_20170718_27240.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_30840.rttm,100.00,0.00,2.60,,0.00,
C01_20170718_34440.rttm,118.47,2.14,1.78,83.13,0.76,35.34
C01_20170718_38040.rttm,100.00,0.00,0.80,,0.00,
C01_20170718_41640.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_45240.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_48840.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_52440.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_56040.rttm,0.00,0.00,0.00,,0.00,
C01_20170718_5640.rttm,100.00,0.00,4.13,,0.00,
C01_20170718_9240.rttm,369.95,0.59,1.60,269.95,0.59,100.00
C04_20170707_12840.rttm,1719.53,1.04,17.19,1651.67,0.71,67.86
C04_20170707_16440.rttm,100.00,0.00,17.08,,0.00,
C04_20170707_20040.rttm,0.00,0.00,0.00,,0.00,
C04_20170707_2040.rttm,190.69,0.96,0.87,90.69,0.96,100.00
C04_20170707_23640.rttm,0.00,0.00,0.00,,0.00,
C04_20170707_27240.rttm,1029.41,0.53,5.31,1005.02,0.13,24.39
C04_20170707_30840.rttm,100.00,0.00,15.82,,0.00,
C04_20170707_34440.rttm,174.62,2.89,2.16,74.62,2.89,100.00
C04_20170707_38040.rttm,100.00,0.00,2.59,,0.00,
C04_20170707_41640.rttm,100.00,0.00,1.00,,0.00,
